AnimalID;Feature1;Feature2;Name;DateTime;OutcomeType;OutcomeSubtype;AnimalType;SexuponOutcome;AgeuponOutcome;Breed;Color
A704059;A70;70;Macchio;16/06/2015 11:45;Adoption;;Dog;Neutered Male;4 years;English Bulldog;White/Black
A704062;A70;70;Stella;17/09/2015 19:10;Adoption;;Cat;Spayed Female;2 years;Domestic Shorthair Mix;Tortie
A704063;A70;70;Bubba;04/06/2015 18:32;Return_to_owner;;Dog;Neutered Male;2 years;Chow Chow/Labrador Retriever;Red
A704064;A70;70;Chai;04/06/2015 13:29;Return_to_owner;;Cat;Spayed Female;7 years;Domestic Shorthair Mix;Torbie/Calico
A704067;A70;70;Pancho;07/06/2015 18:03;Return_to_owner;;Dog;Neutered Male;2 years;Miniature Schnauzer Mix;Gray/Cream
A704072;A70;70;;01/06/2015 13:46;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Blue/White
A704075;A70;70;Dolly;01/06/2015 18:41;Return_to_owner;;Dog;Spayed Female;1 year;Labrador Retriever/Great Pyrenees;White
A704076;A70;70;Destiny;13/06/2015 14:22;Adoption;;Dog;Spayed Female;9 years;Labrador Retriever Mix;Brown
A704077;A70;70;Sullivan;02/06/2015 16:53;Return_to_owner;;Dog;Neutered Male;5 months;Maltese/Shih Tzu;White/Brown
A704078;A70;70;;01/06/2015 13:46;Transfer;Partner;Cat;Unknown;4 days;Domestic Shorthair Mix;Blue Tabby/White
A704079;A70;70;;01/06/2015 13:46;Transfer;Partner;Cat;Unknown;4 days;Domestic Shorthair Mix;Blue Tabby/White
A704080;A70;70;;01/06/2015 13:46;Transfer;Partner;Cat;Unknown;4 days;Domestic Shorthair Mix;Cream
A704083;A70;70;;26/06/2015 07:07;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Black/White
A704087;A70;70;Ernie;11/06/2015 12:05;Adoption;;Dog;Neutered Male;6 months;Border Collie Mix;Black/White
A704088;A70;70;Daphne;20/08/2015 14:11;Adoption;Foster;Cat;Spayed Female;3 months;Domestic Shorthair Mix;Black
A704089;A70;70;Denny;14/08/2015 12:26;Adoption;Foster;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Black
A704090;A70;70;Davey;25/08/2015 08:47;Adoption;Foster;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Black/White
A704091;A70;70;;07/06/2015 10:54;Adoption;;Dog;Spayed Female;7 months;Chihuahua Shorthair Mix;Tan/White
A704094;A70;70;Pip;11/06/2015 15:50;Transfer;Partner;Dog;Intact Female;2 months;Chihuahua Shorthair Mix;Chocolate
A704095;A70;70;Peach;11/06/2015 15:51;Transfer;Partner;Dog;Intact Female;2 months;Chihuahua Shorthair Mix;Chocolate
A704096;A70;70;Booboo;03/06/2015 18:30;Return_to_owner;;Dog;Spayed Female;2 years;Pit Bull Mix;Red
A704099;A70;70;Sarah;11/06/2015 16:48;Adoption;;Dog;Spayed Female;10 months;American Bulldog Mix;White/Brown
A704100;A70;70;;01/06/2015 17:26;Transfer;Partner;Dog;Intact Female;1 week;Pit Bull Mix;White
A704101;A70;70;Lobo;02/06/2015 16:41;Return_to_owner;;Dog;Intact Male;2 years;Siberian Husky;Black/White
A704104;A70;70;Eevee;09/06/2015 18:49;Adoption;;Cat;Spayed Female;3 months;Domestic Shorthair Mix;White/Black
A704105;A70;70;Hibiscus;15/06/2015 15:39;Transfer;Partner;Cat;Spayed Female;3 months;Domestic Shorthair Mix;White/Black
A704107;A70;70;Bella;07/06/2015 18:47;Adoption;;Dog;Spayed Female;2 months;Chihuahua Shorthair Mix;Black/White
A704109;A70;70;;01/06/2015 17:30;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby/White
A704110;A70;70;;07/06/2015 15:32;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Black
A704111;A70;70;;05/06/2015 14:25;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Black
A704112;A70;70;;05/06/2015 14:25;Transfer;Partner;Cat;Intact Female;1 month;Domestic Shorthair Mix;Tortie
A704113;A70;70;;07/06/2015 15:32;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Brown Tabby/White
A704117;A70;70;Ozma;26/06/2015 19:29;Adoption;;Dog;Spayed Female;5 months;Australian Shepherd Mix;Black/Tan
A704118;A70;70;Marshall;15/06/2015 17:16;Euthanasia;Suffering;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby/White
A704119;A70;70;Martina;15/06/2015 17:16;Euthanasia;Suffering;Cat;Intact Female;1 month;Domestic Shorthair Mix;Orange Tabby
A704121;A70;70;Lacey 3;03/06/2015 12:11;Transfer;Partner;Dog;Spayed Female;2 years;Shih Tzu Mix;Tricolor
A704123;A70;70;Tex;02/09/2015 15:53;Transfer;Partner;Dog;Neutered Male;2 years;Great Pyrenees Mix;White/Buff
A704124;A70;70;Stella;05/06/2015 16:52;Transfer;Partner;Dog;Intact Female;2 months;Labrador Retriever Mix;Red/Black
A704125;A70;70;Lexie;10/06/2015 16:54;Return_to_owner;;Dog;Spayed Female;6 years;American Staffordshire Terrier Mix;Tan/White
A704126;A70;70;;07/06/2015 13:31;Transfer;Partner;Cat;Intact Male;1 month;Domestic Shorthair Mix;Black
A704128;A70;70;;07/06/2015 13:32;Transfer;Partner;Cat;Intact Female;1 month;Domestic Shorthair Mix;Blue Tabby/White
A704132;A70;70;Sherman;21/07/2015 11:27;Return_to_owner;;Dog;Neutered Male;2 years;Pit Bull/Labrador Retriever;Brown/White
A704133;A70;70;Baby Kitty;24/06/2015 17:42;Transfer;Partner;Cat;Neutered Male;5 years;Domestic Shorthair Mix;Brown Tabby
A704135;A70;70;Monkey;24/06/2015 17:42;Transfer;Partner;Cat;Neutered Male;5 years;Domestic Shorthair Mix;Blue Tabby/White
A704137;A70;70;Moosey;27/06/2015 19:04;Adoption;Foster;Cat;Neutered Male;2 months;Maine Coon Mix;Brown Tabby
A704138;A70;70;;06/06/2015 13:11;Transfer;Partner;Cat;Intact Female;1 month;Domestic Shorthair Mix;Blue Tabby/White
A704141;A70;70;Harry;23/09/2015 14:52;Adoption;Foster;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Orange Tabby
A704142;A70;70;;02/06/2015 09:32;Euthanasia;Suffering;Cat;Spayed Female;12 years;Domestic Shorthair Mix;Orange Tabby
A704143;A70;70;Puppy;25/06/2015 17:51;Euthanasia;Aggressive;Dog;Intact Male;2 years;Pit Bull/Boxer;Black/White
A704152;A70;70;;02/06/2015 10:00;Euthanasia;Suffering;Cat;Intact Male;2 years;Domestic Shorthair Mix;Orange Tabby
A704160;A70;70;Juno;03/06/2015 16:09;Return_to_owner;;Dog;Spayed Female;7 years;Australian Cattle Dog/Collie Smooth;Sable/White
A704163;A70;70;;02/06/2015 14:21;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby
A704164;A70;70;;02/06/2015 14:21;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Black
A704166;A70;70;Uma;07/06/2015 19:36;Adoption;;Dog;Spayed Female;3 months;Plott Hound Mix;Brown Brindle/White
A704167;A70;70;Louisa;07/07/2015 19:07;Adoption;;Cat;Spayed Female;2 months;Snowshoe Mix;Calico Point
A704168;A70;70;Lance;10/07/2015 17:39;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Black
A704169;A70;70;Lisa;09/07/2015 12:47;Adoption;;Cat;Spayed Female;2 months;Domestic Medium Hair Mix;Black/White
A704173;A70;70;Negra;01/07/2015 16:14;Transfer;Partner;Dog;Spayed Female;8 months;Staffordshire/Boston Terrier;Black/White
A704174;A70;70;Jessa;03/06/2015 13:07;Return_to_owner;;Dog;Spayed Female;6 months;Australian Cattle Dog;Yellow/White
A704178;A70;70;Sophie;10/06/2015 18:13;Adoption;;Dog;Spayed Female;2 months;Chow Chow/Pit Bull;Tan/White
A704179;A70;70;Zeus;07/06/2015 16:07;Adoption;;Dog;Neutered Male;2 months;Chow Chow/Pit Bull;Black
A704180;A70;70;Thor;31/12/2015 13:32;Transfer;Partner;Dog;Neutered Male;9 months;Chow Chow/Pit Bull;Cream
A704181;A70;70;Red;07/06/2015 13:22;Adoption;;Dog;Neutered Male;2 months;Chow Chow/Pit Bull;Red/Tan
A704184;A70;70;;07/06/2015 15:31;Transfer;Partner;Cat;Intact Female;1 month;Domestic Shorthair Mix;Tortie
A704188;A70;70;Pepper;07/06/2015 12:59;Adoption;;Dog;Spayed Female;3 months;Labrador Retriever Mix;Black/White
A704189;A70;70;;03/06/2015 09:00;Transfer;SCRP;Cat;Unknown;3 months;Domestic Shorthair Mix;Black
A704190;A70;70;Stormy;19/07/2015 15:56;Adoption;;Cat;Spayed Female;3 years;Domestic Shorthair Mix;Black
A704191;A70;70;Quint;12/07/2015 17:28;Adoption;;Cat;Neutered Male;3 years;Domestic Shorthair Mix;Blue Tabby/White
A704192;A70;70;;19/07/2015 14:55;Adoption;Foster;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Black/White
A704194;A70;70;Blue;03/06/2015 16:20;Return_to_owner;;Dog;Spayed Female;4 years;Australian Cattle Dog Mix;Blue Merle
A704195;A70;70;Bullet;13/06/2015 11:39;Return_to_owner;;Dog;Neutered Male;3 years;Pit Bull Mix;Red/White
A704198;A70;70;;02/06/2015 14:20;Euthanasia;Suffering;Cat;Unknown;1 month;Domestic Shorthair Mix;Black
A704200;A70;70;;06/06/2015 13:12;Transfer;Partner;Cat;Unknown;2 months;Snowshoe Mix;Seal Point
A704201;A70;70;;02/06/2015 15:24;Euthanasia;Suffering;Cat;Intact Female;8 years;Domestic Shorthair Mix;Tortie Point
A704202;A70;70;;07/06/2015 18:32;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby
A704204;A70;70;;07/06/2015 16:53;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Brown Tabby
A704205;A70;70;;02/06/2015 15:52;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Orange/White
A704206;A70;70;;02/06/2015 15:53;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Blue/White
A704207;A70;70;;02/06/2015 15:53;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;Black Tabby
A704208;A70;70;Gretel;11/06/2015 14:42;Adoption;;Dog;Spayed Female;1 year;German Shepherd Mix;Tricolor
A704209;A70;70;Hansel;14/06/2015 15:38;Adoption;;Dog;Neutered Male;1 year;Labrador Retriever;Black
A704211;A70;70;Sage;19/10/2015 16:48;Adoption;;Dog;Spayed Female;3 years;German Shepherd/Labrador Retriever;Buff
A704217;A70;70;Coqueta;02/06/2015 19:37;Transfer;Partner;Dog;Intact Female;3 months;German Shepherd Mix;Black/Tan
A704218;A70;70;Sansa;26/07/2015 18:28;Adoption;Foster;Dog;Spayed Female;1 month;Chihuahua Shorthair Mix;Brown/White
A704220;A70;70;Hayworth;04/10/2015 16:14;Adoption;;Dog;Neutered Male;4 months;Chihuahua Shorthair Mix;Brown/White
A704221;A70;70;Rickon;26/07/2015 18:27;Adoption;Foster;Dog;Neutered Male;1 month;Chihuahua Shorthair Mix;Brown/White
A704224;A70;70;;02/06/2015 17:28;Euthanasia;Suffering;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby
A704225;A70;70;Ramona;21/09/2015 15:53;Transfer;Partner;Cat;Spayed Female;1 year;Domestic Longhair Mix;Black
A704226;A70;70;;17/07/2015 17:28;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Longhair Mix;Black
A704227;A70;70;;18/07/2015 16:58;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Longhair Mix;Black
A704229;A70;70;Ginger Paris;11/07/2015 14:54;Adoption;;Dog;Spayed Female;6 years;Chihuahua Shorthair Mix;Buff
A704232;A70;70;;18/07/2015 20:31;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Longhair Mix;Blue
A704235;A70;70;London;03/07/2015 17:12;Adoption;;Dog;Neutered Male;3 years;Chihuahua Shorthair Mix;Tan
A704238;A70;70;Beatrice;07/06/2015 12:02;Adoption;;Dog;Spayed Female;5 months;Chihuahua Shorthair/Dachshund;Black/White
A704239;A70;70;Buddy;09/06/2015 18:37;Adoption;;Dog;Neutered Male;1 year;Labrador Retriever Mix;Black/White
A704242;A70;70;;03/06/2015 09:00;Transfer;SCRP;Cat;Intact Female;1 year;Domestic Shorthair Mix;Tortie
A704244;A70;70;;03/06/2015 09:00;Transfer;SCRP;Cat;Intact Male;1 year;Domestic Shorthair Mix;Orange Tabby/White
A704245;A70;70;;07/06/2015 18:21;Adoption;;Dog;Spayed Female;2 months;Black Mouth Cur Mix;Tan/White
A704246;A70;70;Bandit;15/06/2015 10:42;Transfer;Partner;Dog;Neutered Male;1 year;Boxer Mix;White/Black
A704249;A70;70;Jacque;07/06/2015 19:03;Adoption;;Dog;Neutered Male;3 years;Toy Poodle Mix;Black
A704257;A70;70;Kiara;09/06/2015 17:08;Adoption;;Dog;Intact Female;1 year;Chihuahua Shorthair Mix;Tan/White
A704259;A70;70;;03/06/2015 08:34;Euthanasia;Suffering;Cat;Intact Male;4 months;Domestic Shorthair Mix;Gray Tabby
A704261;A70;70;Gidget;07/06/2015 19:18;Adoption;;Dog;Spayed Female;2 months;Labrador Retriever Mix;Yellow
A704262;A70;70;;07/06/2015 18:55;Adoption;;Dog;Spayed Female;2 months;Labrador Retriever Mix;Blue
A704264;A70;70;Sophie;25/06/2015 17:50;Euthanasia;Aggressive;Dog;Intact Female;5 years;Pit Bull Mix;White/Brown
A704265;A70;70;Rookie;28/07/2015 17:18;Adoption;;Dog;Neutered Male;1 year;Staffordshire Mix;White/Brown
A704266;A70;70;;03/06/2015 10:56;Euthanasia;Suffering;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby/White
A704272;A70;70;Summa;28/06/2015 17:01;Adoption;;Dog;Spayed Female;8 months;Plott Hound Mix;Brown Brindle/White
A704274;A70;70;Hank;09/09/2015 12:57;Transfer;Partner;Dog;Neutered Male;1 year;American Pit Bull Terrier Mix;Brown Brindle
A704276;A70;70;Chelsea;19/06/2015 13:43;Transfer;Partner;Dog;Intact Female;2 years;American Staffordshire Terrier Mix;Blue/White
A704278;A70;70;Candy;07/06/2015 18:37;Adoption;;Dog;Spayed Female;2 years;Chihuahua Shorthair Mix;Red/White
A704287;A70;70;Bevo;16/12/2015 17:03;Return_to_owner;;Dog;Intact Male;11 years;American Staffordshire Terrier Mix;White/Tan
A704289;A70;70;Dora;04/09/2015 12:18;Adoption;Foster;Cat;Spayed Female;4 months;Domestic Shorthair Mix;Black/White
A704291;A70;70;Simba;30/06/2015 13:08;Transfer;Partner;Dog;Neutered Male;3 months;Labrador Retriever Mix;White
A704293;A70;70;Waylon;02/07/2015 10:22;Transfer;Partner;Dog;Intact Male;2 years;Pointer Mix;Red Merle/White
A704294;A70;70;;03/06/2015 14:36;Euthanasia;Suffering;Cat;Intact Female;1 year;Domestic Shorthair Mix;Black/White
A704297;A70;70;;03/06/2015 14:36;Euthanasia;Suffering;Cat;Intact Male;1 month;Domestic Shorthair Mix;Black
A704298;A70;70;Molly;07/06/2015 19:34;Adoption;;Dog;Spayed Female;2 years;Miniature Poodle/Maltese;Cream
A704299;A70;70;Farrah;18/06/2015 18:23;Transfer;Partner;Dog;Spayed Female;6 years;Siberian Husky Mix;White/Black
A704300;A70;70;Sasha;14/06/2015 19:16;Adoption;;Dog;Spayed Female;8 years;Siberian Husky Mix;White
A704302;A70;70;;08/06/2015 18:25;Transfer;Partner;Dog;Spayed Female;1 year;Chihuahua Shorthair Mix;Tan
A704303;A70;70;Koko;09/06/2015 16:49;Euthanasia;Aggressive;Dog;Intact Female;1 year;Queensland Heeler Mix;Red Merle
A704306;A70;70;Guero;26/10/2015 17:43;Return_to_owner;;Dog;Neutered Male;10 months;Chihuahua Shorthair Mix;Yellow
A704310;A70;70;Pico;25/06/2015 17:36;Adoption;Foster;Cat;Spayed Female;1 month;Siamese Mix;Calico Point
A704311;A70;70;Queso;29/06/2015 18:32;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby/White
A704312;A70;70;Salsa;25/06/2015 17:34;Adoption;Foster;Cat;Spayed Female;1 month;Domestic Shorthair Mix;Brown Tabby/White
A704313;A70;70;Rumi;05/06/2015 11:58;Adoption;;Cat;Intact Female;2 months;Domestic Shorthair Mix;Blue
A704314;A70;70;Mimi;25/06/2015 13:35;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Black
A704315;A70;70;Tux;23/06/2015 18:22;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Black/White
A704316;A70;70;Spatz;04/07/2015 10:30;Transfer;Partner;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Black/White
A704317;A70;70;Ruth;30/06/2015 18:32;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Black/White
A704318;A70;70;;05/06/2015 10:03;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby
A704319;A70;70;;05/06/2015 10:04;Transfer;Partner;Cat;Intact Female;3 weeks;Domestic Shorthair Mix;Orange Tabby/White
A704320;A70;70;;05/06/2015 10:03;Transfer;Partner;Cat;Intact Male;3 weeks;Domestic Shorthair Mix;Orange Tabby/White
A704323;A70;70;;07/06/2015 19:45;Adoption;;Dog;Spayed Female;1 year;Australian Shepherd Mix;Brown
A704324;A70;70;Hobo;03/06/2015 16:06;Return_to_owner;;Dog;Neutered Male;12 years;Chinese Sharpei Mix;Brown
A704325;A70;70;Avalak;05/06/2015 12:08;Return_to_owner;;Dog;Intact Male;10 years;American Staffordshire Terrier Mix;Brown Brindle
A704326;A70;70;Oj;11/08/2015 16:55;Return_to_owner;;Cat;Neutered Male;3 months;Domestic Shorthair Mix;Orange Tabby
A704327;A70;70;Manna Mou;24/06/2015 17:35;Adoption;;Cat;Intact Male;1 month;Domestic Shorthair Mix;Orange Tabby
A704328;A70;70;Noi-Na;23/06/2015 15:09;Adoption;;Cat;Intact Female;1 month;Siamese Mix;Lynx Point
A704330;A70;70;Cassy;09/06/2015 11:46;Adoption;;Dog;Spayed Female;2 months;German Shepherd Mix;Tan/Black
A704331;A70;70;Pan;30/07/2015 10:23;Adoption;Foster;Cat;Neutered Male;6 years;Domestic Shorthair Mix;Brown Tabby/White
A704332;A70;70;Apollo;09/06/2015 14:01;Transfer;Partner;Cat;Neutered Male;6 years;Siamese Mix;Flame Point
A704335;A70;70;;03/06/2015 18:10;Transfer;Partner;Cat;Intact Male;2 weeks;Domestic Shorthair Mix;Orange Tabby
A704336;A70;70;;04/06/2015 09:00;Transfer;SCRP;Cat;Unknown;1 year;Domestic Shorthair Mix;Orange Tabby
A704339;A70;70;;06/06/2015 13:12;Transfer;Partner;Cat;Unknown;1 month;Domestic Shorthair;Black/White
A704341;A70;70;Althea;07/06/2015 19:49;Adoption;;Dog;Spayed Female;2 months;Border Collie Mix;White/Black
A704344;A70;70;;03/06/2015 18:17;Transfer;Partner;Cat;Unknown;4 weeks;Domestic Shorthair Mix;Blue
A704345;A70;70;;03/06/2015 18:17;Transfer;Partner;Cat;Unknown;4 weeks;Domestic Shorthair Mix;Orange Tabby
A704347;A70;70;Spicy;15/06/2015 15:39;Transfer;Partner;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Tortie
A704348;A70;70;Salsa;12/06/2015 17:12;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Tortie
A704349;A70;70;Pico;08/06/2015 17:32;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Tortie
A704351;A70;70;Cinnamon;15/06/2015 15:39;Transfer;Partner;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Tortie
A704354;A70;70;Zsa-Zsa;16/07/2015 15:58;Transfer;Partner;Cat;Intact Female;3 months;Domestic Medium Hair Mix;Blue
A704355;A70;70;Leo;12/07/2015 12:42;Return_to_owner;;Dog;Neutered Male;1 year;Pharaoh Hound Mix;Tan/White
A704357;A70;70;Bauer;04/06/2015 14:14;Return_to_owner;;Dog;Neutered Male;8 years;Beagle Mix;White/Brown
A704358;A70;70;;04/06/2015 09:00;Transfer;SCRP;Cat;Unknown;2 years;Domestic Shorthair Mix;Black
A704359;A70;70;Sinclair;01/07/2015 13:05;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby
A704360;A70;70;Emily;27/06/2015 17:21;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Gray Tabby
A704361;A70;70;Nala;09/07/2015 17:40;Adoption;;Cat;Spayed Female;3 months;Domestic Shorthair Mix;Torbie
A704362;A70;70;Tessie;27/06/2015 17:21;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Brown Tabby/White
A704363;A70;70;Griffin;30/06/2015 17:22;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Orange Tabby/White
A704364;A70;70;Owen;18/06/2015 09:08;Died;In Kennel;Cat;Intact Male;2 months;Domestic Shorthair Mix;Blue Tabby
A704365;A70;70;Hannah Blue;08/07/2015 17:25;Adoption;;Cat;Spayed Female;3 months;Domestic Shorthair Mix;White/Blue Tabby
A704369;A70;70;Tony;13/07/2015 15:43;Adoption;;Dog;Neutered Male;4 years;Chinese Sharpei/Basset Hound;White/Brown
A704370;A70;70;;08/06/2015 09:39;Euthanasia;Suffering;Cat;Spayed Female;12 years;Domestic Shorthair Mix;Black
A704371;A70;70;;04/06/2015 18:12;Transfer;Partner;Cat;Unknown;1 week;Domestic Shorthair Mix;Black
A704372;A70;70;;04/06/2015 10:28;Euthanasia;Suffering;Dog;Intact Male;2 years;Chihuahua Shorthair Mix;Brown/White
A704373;A70;70;Minnie;14/06/2015 12:47;Return_to_owner;;Dog;Spayed Female;11 years;Rat Terrier Mix;White/Tricolor
A704374;A70;70;;04/06/2015 09:48;Euthanasia;Suffering;Cat;Neutered Male;6 years;Domestic Shorthair Mix;Brown Tabby/White
A704379;A70;70;Alex;08/06/2015 17:05;Adoption;;Dog;Neutered Male;10 months;Tibetan Terrier/Lhasa Apso;Black/White
A704380;A70;70;;05/06/2015 09:00;Transfer;SCRP;Cat;Intact Female;2 years;Domestic Shorthair Mix;Brown Tabby
A704382;A70;70;Sky;09/08/2015 14:59;Adoption;;Dog;Spayed Female;2 years;Pit Bull/Boxer;Blue/White
A704385;A70;70;Missy;08/06/2015 13:49;Adoption;;Dog;Spayed Female;6 years;Beagle/Dachshund;Black/Tan
A704390;A70;70;Romeo;10/06/2015 16:16;Transfer;Partner;Dog;Neutered Male;5 years;St. Bernard Smooth Coat;Tricolor
A704393;A70;70;Aurora;05/07/2015 15:33;Adoption;;Cat;Intact Female;2 months;Domestic Shorthair Mix;Torbie
A704394;A70;70;Kaylee;19/06/2015 13:37;Adoption;;Dog;Spayed Female;4 years;Alaskan Malamute/Australian Kelpie;Black/Buff
A704396;A70;70;Chico;05/06/2015 14:17;Return_to_owner;;Dog;Intact Male;1 year;Chihuahua Shorthair Mix;Tan
A704399;A70;70;Toby;08/06/2015 18:00;Adoption;;Dog;Neutered Male;4 months;Miniature Pinscher Mix;White/Black
A704400;A70;70;Kevin;07/06/2015 15:17;Adoption;;Dog;Neutered Male;4 years;Dachshund/Yorkshire Terrier;Red
A704401;A70;70;Jenny Lind;04/07/2015 10:29;Transfer;Partner;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Calico
A704402;A70;70;Eclair;01/07/2015 15:30;Adoption;;Cat;Intact Female;2 months;Domestic Shorthair Mix;White/Cream Tabby
A704403;A70;70;Cupcake;18/07/2015 17:31;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby
A704404;A70;70;Cookie;02/07/2015 17:31;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby
A704405;A70;70;Brownie;18/07/2015 14:08;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Brown Tabby
A704406;A70;70;Fudge;18/07/2015 15:14;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;Brown Tabby
A704407;A70;70;Truffle;18/07/2015 17:24;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby
A704408;A70;70;Bon Bon;07/07/2015 07:50;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Brown Tabby
A704409;A70;70;Turtle;04/07/2015 10:30;Transfer;Partner;Cat;Neutered Male;2 months;Domestic Shorthair Mix;Blue Tabby
A704412;A70;70;Marshmallow;05/06/2015 15:12;Adoption;;Dog;Spayed Female;1 year;Shih Tzu/Dachshund;Tan/Buff
A704413;A70;70;;04/06/2015 18:15;Transfer;Partner;Cat;Intact Female;1 month;Domestic Medium Hair Mix;Black
A704414;A70;70;;04/06/2015 18:15;Transfer;Partner;Cat;Intact Female;1 month;Domestic Medium Hair Mix;Black Smoke
A704416;A70;70;;04/06/2015 18:15;Transfer;Partner;Cat;Intact Male;1 month;Domestic Medium Hair Mix;Black Smoke
A704417;A70;70;;04/06/2015 18:15;Transfer;Partner;Cat;Intact Male;1 month;Domestic Medium Hair Mix;Black
